cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
11,Guanajuato,003,San Miguel de Allende,6207019010,Porcentaje de población de 25 años y más alfabeta,2015,87.924985,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019010,Porcentaje de población de 25 años y más alfabeta,2020,90.0348096965389,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019011,Porcentaje de la población de 12 años y más soltera,2015,36.990325,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019011,Porcentaje de la población de 12 años y más soltera,2020,36.4391691394659,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019012,Porcentaje de la población de 12 años y más separada,2015,2.9603858,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019012,Porcentaje de la población de 12 años y más separada,2020,3.16664834963549,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019016,Porcentaje de la población de 12 años y más divorciada,2015,1.2741867,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019016,Porcentaje de la población de 12 años y más divorciada,2020,1.57306663735942,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019017,Porcentaje de población afiliada a otra institución,2015,1.331601,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019017,Porcentaje de población afiliada a otra institución,2020,1.17910487546982,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019018,Porcentaje de población afiliada a servicios de salud,2015,88.225676,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019018,Porcentaje de población afiliada a servicios de salud,2020,64.4520802909257,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019019,Porcentaje de la población de 12 años y más en unión libre,2015,10.218672,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019019,Porcentaje de la población de 12 años y más en unión libre,2020,14.1590650987288,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019020,Porcentaje de población de 15 años y más sin escolaridad,2015,11.183158,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019020,Porcentaje de población de 15 años y más sin escolaridad,2020,9.50061861194512,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019022,Porcentaje de viviendas particulares habitadas propias,2015,66.163722,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019022,Porcentaje de viviendas particulares habitadas propias,2020,82.3465261053301,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019023,Porcentaje de hijos fallecidos de las mujeres de 15 a 49 años,2015,2.5902718,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019023,Porcentaje de hijos fallecidos de las mujeres de 15 a 49 años,2020,3.26872893334783,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019024,Porcentaje de la población de 3 a 5 años que asiste a la escuela,2015,65.010231,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019024,Porcentaje de la población de 3 a 5 años que asiste a la escuela,2020,60.1338825952626,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019026,Porcentaje de la población de 6 a 11 años que asiste a la escuela,2015,98.740091,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019026,Porcentaje de la población de 6 a 11 años que asiste a la escuela,2020,95.0293184141159,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019028,Porcentaje de la población de 12 a 14 años que asiste a la escuela,2015,92.481949,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019028,Porcentaje de la población de 12 a 14 años que asiste a la escuela,2020,87.1818940342094,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019029,Porcentaje de la población de 15 a 24 años que asiste a la escuela,2015,34.146958,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019029,Porcentaje de la población de 15 a 24 años que asiste a la escuela,2020,32.9224562976244,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019030,Porcentaje de población de 12 años y más económicamente activa,2015,46.404047,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019030,Porcentaje de población de 12 años y más económicamente activa,2020,64.4202659632927,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019031,Porcentaje de población de 15 años y más con escolaridad básica,2015,59.37625,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019031,Porcentaje de población de 15 años y más con escolaridad básica,2020,55.3472501319968,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019034,Porcentaje de población de 3 años y más hablante de lengua indígena,2015,0.299042,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019034,Porcentaje de población de 3 años y más hablante de lengua indígena,2020,0.200262161374891,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019035,Porcentaje de la población de 12 años y más No Económicamente Activa,2015,53.470823,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019035,Porcentaje de la población de 12 años y más No Económicamente Activa,2020,35.2155914569367,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019039,Porcentaje de la población de 12 años y más económicamente activa ocupada,2015,93.184696,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019039,Porcentaje de la población de 12 años y más económicamente activa ocupada,2020,98.8558300350303,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019040,Porcentaje de la población femenina de 12 años y más económicamente activa,2015,32.110031,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019040,Porcentaje de la población femenina de 12 años y más económicamente activa,2020,42.7733042172786,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019042,Porcentaje de viviendas particulares habitadas que disponen de Internet,2015,29.459725,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019042,Porcentaje de viviendas particulares habitadas que disponen de Internet,2020,46.8977609927165,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019043,Porcentaje de la población masculina de 12 años y más económicamente activa,2015,67.889969,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019043,Porcentaje de la población masculina de 12 años y más económicamente activa,2020,57.2266957827214,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019046,Porcentaje de viviendas particulares habitadas que disponen de computadora,2015,28.356216,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019046,Porcentaje de viviendas particulares habitadas que disponen de computadora,2020,33.166981386566,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019047,Porcentaje de la población de 12 años y más no económicamente activa que estudia,2015,29.718469,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019047,Porcentaje de la población de 12 años y más no económicamente activa que estudia,2020,30.9545605858855,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019050,Porcentaje de viviendas particulares habitadas que disponen de teléfono fijo,2015,34.513378,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019050,Porcentaje de viviendas particulares habitadas que disponen de teléfono fijo,2020,32.422893624674,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019051,Porcentaje de la población de 12 años y más sin especificar su situación conyugal,2015,0.2884087,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019051,Porcentaje de la población de 12 años y más sin especificar su situación conyugal,2020,0.00512876872916438,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019054,Porcentaje de la población femenina de 12 años y más económicamente activa ocupada,2015,94.981822,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019054,Porcentaje de la población femenina de 12 años y más económicamente activa ocupada,2020,99.39906402893,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019055,Porcentaje de viviendas particulares habitadas que disponen de teléfono celular,2015,75.118317,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019055,Porcentaje de viviendas particulares habitadas que disponen de teléfono celular,2020,85.6330365974283,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019056,Porcentaje de la población masculina de 12 años y más económicamente activa ocupada,2015,92.334706,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019056,Porcentaje de la población masculina de 12 años y más económicamente activa ocupada,2020,98.4497972811829,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019057,Porcentaje de viviendas particulares habitadas que disponen de televisión de paga,2015,42.669041,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019057,Porcentaje de viviendas particulares habitadas que disponen de televisión de paga,2020,53.6529988310404,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019058,Porcentaje de población de 3 años y más hablante de lengua indígena que no habla español,2015,0,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019058,Porcentaje de población de 3 años y más hablante de lengua indígena que no habla español,2020,0.303030303030303,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019059,Porcentaje de población de 12 años con condición de actividad económica no especificada,2015,0.1251297,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019059,Porcentaje de población de 12 años con condición de actividad económica no especificada,2020,0.364142579770671,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019060,Porcentaje de la población de 12 años y más no económicamente activa que es pensionada o jubilada,2015,8.3417759,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019060,Porcentaje de la población de 12 años y más no económicamente activa que es pensionada o jubilada,2020,8.54277629826898,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019064,Porcentaje de la población de 12 años y más no económicamente activa que se dedica a los quehaceres del hogar,2015,49.295815,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019064,Porcentaje de la población de 12 años y más no económicamente activa que se dedica a los quehaceres del hogar,2020,47.5366178428762,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019065,Porcentaje de la población de 12 años y más no económicamente activa que realiza otras actividades no económicas,2015,10.125426,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019065,Porcentaje de la población de 12 años y más no económicamente activa que realiza otras actividades no económicas,2020,9.37916111850866,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019070,Porcentaje de la población de 12 años y más no económicamente activa con alguna limitación física o mental que les impide trabajar,2015,2.5185143,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207019070,Porcentaje de la población de 12 años y más no económicamente activa con alguna limitación física o mental que les impide trabajar,2020,3.58688415446072,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207020032,Porcentaje de hombres,2015,47.980589,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207020032,Porcentaje de hombres,2020,47.5772413595625,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207020033,Porcentaje de mujeres,2015,52.019411,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207020033,Porcentaje de mujeres,2020,52.4227586404375,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207020035,Promedio de ocupantes por cuarto (Índice de hacinamiento),2015,1.0891163,Promedio
11,Guanajuato,003,San Miguel de Allende,6207020035,Promedio de ocupantes por cuarto (Índice de hacinamiento),2020,1.03964053500653,Promedio
11,Guanajuato,003,San Miguel de Allende,6207049066,Población de 6 a 14 años que sabe leer y escribir,2020,25043,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207049067,Población de 6 a 14 años que no sabe leer y escribir,2020,3018,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207049068,Porcentaje de la población de 3 años y más que asiste a la escuela,2020,26.4515972424507,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207049069,Porcentaje de la población de 3 años y más que no asiste a la escuela,2020,73.5271628313428,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207049070,Población de 6 a 14 años que no especificó si sabe o no leer y escribir,2020,116,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207049071,Porcentaje de la población de 3 años y más que no especificó si asiste o no a la escuela,2020,0.0212399262064278,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207068394,Porcentaje de viviendas con agua entubada dentro de la vivienda,2010,63.1098680679154,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207068394,Porcentaje de viviendas con agua entubada dentro de la vivienda,2015,66.16138,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207068394,Porcentaje de viviendas con agua entubada dentro de la vivienda,2020,76.4926715223451,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207129629,Porcentaje de la población nacional/estatal que representa,2020,2.83147184646374,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207129630,Promedio de ocupantes por dormitorio,2020,1.77705461578608,Promedio
11,Guanajuato,003,San Miguel de Allende,6207129631,Porcentaje de viviendas particulares habitadas que disponen de tinaco,2020,82.3756856397806,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207129632,Porcentaje de viviendas particulares habitadas que disponen de cisterna o aljibe,2020,18.6718820249978,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207129635,Porcentaje de viviendas particulares habitadas que disponen de Automóvil o camioneta,2020,51.3982555525582,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207129636,Porcentaje de viviendas particulares habitadas que disponen de motocicleta o motoneta,2020,13.8229475766568,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207129637,Porcentaje de viviendas particulares habitadas que disponen de bicicleta como medio de transporte,2020,15.5044510385757,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207129638,Porcentaje de la población con algún tipo de  discapacidad,2020,3.27406007502219,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207129639,Porcentaje de la población entre 0 y 17 años con algún tipo de  discapacidad,2020,1.41649491738568,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207129640,Porcentaje de la población entre 18 y 29 años con algún tipo de  discapacidad,2020,1.29043117232867,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207129641,Porcentaje de la población entre 30 y 59 años con algún tipo de  discapacidad,2020,2.41783273673934,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207129642,Porcentaje de la población de 60 años y más con algún tipo de  discapacidad,2020,14.650564244704,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207129643,Porcentaje de la población de 5 y más años migrante según causa: Trabajo,2020,32.8024819027921,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207129644,Porcentaje de la población de 5 y más años migrante según causa: Familiar,2020,38.6970010341262,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207129645,Porcentaje de la población de 5 y más años migrante según causa: Educativa,2020,4.46742502585315,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207129646,Porcentaje de la población de 5 y más años migrante según causa: Inseguridad delictiva o violencia,2020,5.64632885211996,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207129647,Porcentaje de la población de 5 y más años migrante según causa: Otra causa,2020,14.0227507755946,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207129648,Promedio de hijos nacidos vivos por grupo de edad: 15-19,2020,0.13359336908825,Promedio
11,Guanajuato,003,San Miguel de Allende,6207129649,Promedio de hijos nacidos vivos por grupo de edad: 20-24,2020,0.630375,Promedio
11,Guanajuato,003,San Miguel de Allende,6207129650,Promedio de hijos nacidos vivos por grupo de edad: 25-29,2020,1.21771217712177,Promedio
11,Guanajuato,003,San Miguel de Allende,6207129651,Promedio de hijos nacidos vivos por grupo de edad: 30-34,2020,1.77610892756878,Promedio
11,Guanajuato,003,San Miguel de Allende,6207129652,Promedio de hijos nacidos vivos por grupo de edad: 35-39,2020,2.18603610323736,Promedio
11,Guanajuato,003,San Miguel de Allende,6207129653,Promedio de hijos nacidos vivos por grupo de edad: 40-44,2020,2.6552377670572,Promedio
11,Guanajuato,003,San Miguel de Allende,6207129654,Promedio de hijos nacidos vivos por grupo de edad: 45-49,2020,3.0293542074364,Promedio
11,Guanajuato,003,San Miguel de Allende,6207129812,Porcentaje de viviendas particulares habitadas que disponen de refrigerador,2020,91.8689866019243,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207129813,Porcentaje de viviendas particulares habitadas que disponen de lavadora,2020,71.8483050085424,Porcentaje
11,Guanajuato,003,San Miguel de Allende,6207129818,Porcentaje de la población derechohabiente en Instituto de Salud para el Bienestar (IMSS-PROSPERA o IMSS-BIENESTAR),2020,0.382076184214034,Porcentaje
11,Guanajuato,004,Apaseo el Alto,1001000001,Superficie continental,2020,373.86512387,Kilómetros cuadrados
11,Guanajuato,004,Apaseo el Alto,1002000001,Población total,1995,54364,Personas
11,Guanajuato,004,Apaseo el Alto,1002000001,Población total,2000,56817,Personas
11,Guanajuato,004,Apaseo el Alto,1002000001,Población total,2005,57942,Personas
11,Guanajuato,004,Apaseo el Alto,1002000001,Población total,2010,64433,Personas
11,Guanajuato,004,Apaseo el Alto,1002000001,Población total,2020,63392,Personas
11,Guanajuato,004,Apaseo el Alto,1002000002,Población total hombres,1995,26554,Personas
11,Guanajuato,004,Apaseo el Alto,1002000002,Población total hombres,2000,27200,Personas
11,Guanajuato,004,Apaseo el Alto,1002000002,Población total hombres,2005,27639,Personas
11,Guanajuato,004,Apaseo el Alto,1002000002,Población total hombres,2010,31177,Personas
11,Guanajuato,004,Apaseo el Alto,1002000002,Población total hombres,2020,30550,Personas
11,Guanajuato,004,Apaseo el Alto,1002000003,Población total mujeres,1995,27810,Personas
11,Guanajuato,004,Apaseo el Alto,1002000003,Población total mujeres,2000,29617,Personas
11,Guanajuato,004,Apaseo el Alto,1002000003,Población total mujeres,2005,30303,Personas
11,Guanajuato,004,Apaseo el Alto,1002000003,Población total mujeres,2010,33256,Personas
11,Guanajuato,004,Apaseo el Alto,1002000003,Población total mujeres,2020,32842,Personas
11,Guanajuato,004,Apaseo el Alto,1002000004,Porcentaje de población de 15 a 29 años,1995,28.9,No especificada
11,Guanajuato,004,Apaseo el Alto,1002000004,Porcentaje de población de 15 a 29 años,2000,28.2,No especificada
11,Guanajuato,004,Apaseo el Alto,1002000004,Porcentaje de población de 15 a 29 años,2005,27.8,No especificada
11,Guanajuato,004,Apaseo el Alto,1002000004,Porcentaje de población de 15 a 29 años,2010,27.8,No especificada
11,Guanajuato,004,Apaseo el Alto,1002000004,Porcentaje de población de 15 a 29 años,2015,26.76210649,No especificada
11,Guanajuato,004,Apaseo el Alto,1002000004,Porcentaje de población de 15 a 29 años,2020,25.4858963841737,No especificada
11,Guanajuato,004,Apaseo el Alto,1002000005,Porcentaje de hombres de 15 a 29 años,1995,27.5,No especificada
11,Guanajuato,004,Apaseo el Alto,1002000005,Porcentaje de hombres de 15 a 29 años,2000,26.4,No especificada
11,Guanajuato,004,Apaseo el Alto,1002000005,Porcentaje de hombres de 15 a 29 años,2005,25.8,No especificada
11,Guanajuato,004,Apaseo el Alto,1002000005,Porcentaje de hombres de 15 a 29 años,2010,26.9,No especificada
11,Guanajuato,004,Apaseo el Alto,1002000005,Porcentaje de hombres de 15 a 29 años,2015,12.66379373,No especificada
11,Guanajuato,004,Apaseo el Alto,1002000005,Porcentaje de hombres de 15 a 29 años,2020,25.5065632262922,No especificada
11,Guanajuato,004,Apaseo el Alto,1002000006,Porcentaje de mujeres de 15 a 29 años,1995,30.2,No especificada
11,Guanajuato,004,Apaseo el Alto,1002000006,Porcentaje de mujeres de 15 a 29 años,2000,29.8,No especificada
11,Guanajuato,004,Apaseo el Alto,1002000006,Porcentaje de mujeres de 15 a 29 años,2005,29.7,No especificada
11,Guanajuato,004,Apaseo el Alto,1002000006,Porcentaje de mujeres de 15 a 29 años,2010,28.8,No especificada
11,Guanajuato,004,Apaseo el Alto,1002000006,Porcentaje de mujeres de 15 a 29 años,2015,14.09831276,No especificada
11,Guanajuato,004,Apaseo el Alto,1002000006,Porcentaje de mujeres de 15 a 29 años,2020,25.4666707268796,No especificada
11,Guanajuato,004,Apaseo el Alto,1002000007,Porcentaje de población de 60 y más años,1995,6.6,No especificada
11,Guanajuato,004,Apaseo el Alto,1002000007,Porcentaje de población de 60 y más años,2000,7.4,No especificada
11,Guanajuato,004,Apaseo el Alto,1002000007,Porcentaje de población de 60 y más años,2005,8.4,No especificada
11,Guanajuato,004,Apaseo el Alto,1002000007,Porcentaje de población de 60 y más años,2010,8.7,No especificada
11,Guanajuato,004,Apaseo el Alto,1002000007,Porcentaje de población de 60 y más años,2015,9.65597838,No especificada
11,Guanajuato,004,Apaseo el Alto,1002000007,Porcentaje de población de 60 y más años,2020,11.3964788288004,No especificada
11,Guanajuato,004,Apaseo el Alto,1002000008,Porcentaje de hombres de 60 y más años,1995,6.7,No especificada
11,Guanajuato,004,Apaseo el Alto,1002000008,Porcentaje de hombres de 60 y más años,2000,7.5,No especificada
11,Guanajuato,004,Apaseo el Alto,1002000008,Porcentaje de hombres de 60 y más años,2005,8.4,No especificada
11,Guanajuato,004,Apaseo el Alto,1002000008,Porcentaje de hombres de 60 y más años,2010,8.8,No especificada
11,Guanajuato,004,Apaseo el Alto,1002000008,Porcentaje de hombres de 60 y más años,2015,4.686290264,No especificada
11,Guanajuato,004,Apaseo el Alto,1002000008,Porcentaje de hombres de 60 y más años,2020,11.2998788831058,No especificada
11,Guanajuato,004,Apaseo el Alto,1002000009,Porcentaje de mujeres de 60 y más años,1995,6.5,No especificada
11,Guanajuato,004,Apaseo el Alto,1002000009,Porcentaje de mujeres de 60 y más años,2000,7.2,No especificada
11,Guanajuato,004,Apaseo el Alto,1002000009,Porcentaje de mujeres de 60 y más años,2005,8.3,No especificada
11,Guanajuato,004,Apaseo el Alto,1002000009,Porcentaje de mujeres de 60 y más años,2010,8.5,No especificada
11,Guanajuato,004,Apaseo el Alto,1002000009,Porcentaje de mujeres de 60 y más años,2015,4.969688116,No especificada
11,Guanajuato,004,Apaseo el Alto,1002000009,Porcentaje de mujeres de 60 y más años,2020,11.486342458662,No especificada
11,Guanajuato,004,Apaseo el Alto,1002000010,Edad mediana,1995,ND,Años
11,Guanajuato,004,Apaseo el Alto,1002000010,Edad mediana,2000,19,Años
11,Guanajuato,004,Apaseo el Alto,1002000010,Edad mediana,2005,22,Años
11,Guanajuato,004,Apaseo el Alto,1002000010,Edad mediana,2010,23,Años
11,Guanajuato,004,Apaseo el Alto,1002000010,Edad mediana,2015,24.206573,Años
11,Guanajuato,004,Apaseo el Alto,1002000010,Edad mediana,2020,27,Años
11,Guanajuato,004,Apaseo el Alto,1002000011,Edad mediana hombres,1995,ND,Años
11,Guanajuato,004,Apaseo el Alto,1002000011,Edad mediana hombres,2000,18,Años
11,Guanajuato,004,Apaseo el Alto,1002000011,Edad mediana hombres,2005,21,Años
11,Guanajuato,004,Apaseo el Alto,1002000011,Edad mediana hombres,2010,23,Años
11,Guanajuato,004,Apaseo el Alto,1002000011,Edad mediana hombres,2020,26,Años
11,Guanajuato,004,Apaseo el Alto,1002000012,Edad mediana mujeres,1995,ND,Años
11,Guanajuato,004,Apaseo el Alto,1002000012,Edad mediana mujeres,2000,20,Años
11,Guanajuato,004,Apaseo el Alto,1002000012,Edad mediana mujeres,2005,22,Años
11,Guanajuato,004,Apaseo el Alto,1002000012,Edad mediana mujeres,2010,24,Años
11,Guanajuato,004,Apaseo el Alto,1002000012,Edad mediana mujeres,2020,28,Años
11,Guanajuato,004,Apaseo el Alto,1002000014,Población en hogares censales,1995,ND,Personas
11,Guanajuato,004,Apaseo el Alto,1002000014,Población en hogares censales,2000,56514,Personas
11,Guanajuato,004,Apaseo el Alto,1002000014,Población en hogares censales,2005,57728,Personas
11,Guanajuato,004,Apaseo el Alto,1002000014,Población en hogares censales,2010,64384,Personas
11,Guanajuato,004,Apaseo el Alto,1002000014,Población en hogares censales,2020,63376,Personas
11,Guanajuato,004,Apaseo el Alto,1002000015,Población en hogares familiares,1995,ND,Personas
11,Guanajuato,004,Apaseo el Alto,1002000015,Población en hogares familiares,2000,55912,Personas
11,Guanajuato,004,Apaseo el Alto,1002000015,Población en hogares familiares,2005,56961,Personas
11,Guanajuato,004,Apaseo el Alto,1002000015,Población en hogares familiares,2010,63283,Personas
11,Guanajuato,004,Apaseo el Alto,1002000015,Población en hogares familiares,2020,61810,Personas
11,Guanajuato,004,Apaseo el Alto,1002000016,Población en hogares no familiares,1995,ND,Personas
11,Guanajuato,004,Apaseo el Alto,1002000016,Población en hogares no familiares,2000,558,Personas
11,Guanajuato,004,Apaseo el Alto,1002000016,Población en hogares no familiares,2005,765,Personas
11,Guanajuato,004,Apaseo el Alto,1002000016,Población en hogares no familiares,2010,1069,Personas
11,Guanajuato,004,Apaseo el Alto,1002000016,Población en hogares no familiares,2020,1563,Personas
11,Guanajuato,004,Apaseo el Alto,1002000018,Hogares censales,1995,ND,Hogares censales
11,Guanajuato,004,Apaseo el Alto,1002000018,Hogares censales,2000,12129,Hogares censales
11,Guanajuato,004,Apaseo el Alto,1002000018,Hogares censales,2005,13163,Hogares censales
11,Guanajuato,004,Apaseo el Alto,1002000018,Hogares censales,2010,14979,Hogares censales
11,Guanajuato,004,Apaseo el Alto,1002000018,Hogares censales,2020,16165,Hogares censales
11,Guanajuato,004,Apaseo el Alto,1002000019,Hogares con jefatura masculina,1995,ND,Hogares
11,Guanajuato,004,Apaseo el Alto,1002000019,Hogares con jefatura masculina,2000,9800,Hogares
11,Guanajuato,004,Apaseo el Alto,1002000019,Hogares con jefatura masculina,2005,10444,Hogares
11,Guanajuato,004,Apaseo el Alto,1002000019,Hogares con jefatura masculina,2010,11636,Hogares
11,Guanajuato,004,Apaseo el Alto,1002000019,Hogares con jefatura masculina,2020,10752,Hogares
11,Guanajuato,004,Apaseo el Alto,1002000020,Hogares con jefatura femenina,1995,ND,Hogares
11,Guanajuato,004,Apaseo el Alto,1002000020,Hogares con jefatura femenina,2000,2329,Hogares
11,Guanajuato,004,Apaseo el Alto,1002000020,Hogares con jefatura femenina,2005,2719,Hogares
11,Guanajuato,004,Apaseo el Alto,1002000020,Hogares con jefatura femenina,2010,3343,Hogares
11,Guanajuato,004,Apaseo el Alto,1002000020,Hogares con jefatura femenina,2020,5413,Hogares
11,Guanajuato,004,Apaseo el Alto,1002000021,Tamaño promedio de los hogares censales,1995,ND,Personas
11,Guanajuato,004,Apaseo el Alto,1002000021,Tamaño promedio de los hogares censales,2000,4.66,Personas
11,Guanajuato,004,Apaseo el Alto,1002000021,Tamaño promedio de los hogares censales,2005,4.39,Personas
11,Guanajuato,004,Apaseo el Alto,1002000021,Tamaño promedio de los hogares censales,2010,4.3,Personas
11,Guanajuato,004,Apaseo el Alto,1002000021,Tamaño promedio de los hogares censales,2020,3.92056913083823,Personas
11,Guanajuato,004,Apaseo el Alto,1002000022,Tamaño promedio de los hogares con jefe hombre,1995,ND,Personas
11,Guanajuato,004,Apaseo el Alto,1002000022,Tamaño promedio de los hogares con jefe hombre,2000,4.84,Personas
11,Guanajuato,004,Apaseo el Alto,1002000022,Tamaño promedio de los hogares con jefe hombre,2005,4.59,Personas
11,Guanajuato,004,Apaseo el Alto,1002000022,Tamaño promedio de los hogares con jefe hombre,2010,4.47,Personas
11,Guanajuato,004,Apaseo el Alto,1002000022,Tamaño promedio de los hogares con jefe hombre,2020,4.04594494047619,Personas
11,Guanajuato,004,Apaseo el Alto,1002000023,Tamaño promedio de los hogares con jefe mujer,1995,ND,Personas
11,Guanajuato,004,Apaseo el Alto,1002000023,Tamaño promedio de los hogares con jefe mujer,2000,3.88,Personas
11,Guanajuato,004,Apaseo el Alto,1002000023,Tamaño promedio de los hogares con jefe mujer,2005,3.6,Personas
11,Guanajuato,004,Apaseo el Alto,1002000023,Tamaño promedio de los hogares con jefe mujer,2010,3.71,Personas
11,Guanajuato,004,Apaseo el Alto,1002000023,Tamaño promedio de los hogares con jefe mujer,2020,3.67153149824497,Personas
11,Guanajuato,004,Apaseo el Alto,1002000024,Relación hombres-mujeres,1995,95.48,Hombres por cada 100 mujeres
11,Guanajuato,004,Apaseo el Alto,1002000024,Relación hombres-mujeres,2000,91.84,Hombres por cada 100 mujeres
11,Guanajuato,004,Apaseo el Alto,1002000024,Relación hombres-mujeres,2005,91.21,Hombres por cada 100 mujeres
11,Guanajuato,004,Apaseo el Alto,1002000024,Relación hombres-mujeres,2010,93.75,Hombres por cada 100 mujeres
